i,j,date1
75,64,20120415
75,64,20120416
75,64,20120424
75,64,20120425
75,64,20120426
75,64,20120427
75,64,20120428
75,64,20120429
75,64,20120430
75,64,20120501
75,64,20120503
75,64,20120505
75,64,20120506
75,64,20120507
75,64,20120508
75,64,20120509
75,64,20120510
75,64,20120512
75,97,20110826
75,97,20110827
75,97,20110830
75,97,20110901
75,97,20110908
75,97,20110915
75,97,20110919
75,97,20110921
75,97,20111004
75,97,20111006
75,97,20111115
75,97,20120207
75,140,20110824
75,140,20110825
75,140,20110826
75,140,20110827
75,140,20110828
75,140,20110831
75,140,20110901
75,140,20110902
75,140,20110903
75,140,20110904
75,140,20110905
75,140,20110907
75,140,20110910
75,140,20110911
75,140,20110914
75,140,20110915
75,140,20110916
75,140,20110917
75,140,20110918
75,140,20110921
75,140,20110923
75,140,20110924
75,140,20110926
75,140,20110929
75,140,20110930
75,140,20111001
75,140,20111002
75,140,20111003
75,140,20111004
75,140,20111005
75,140,20111006
75,140,20111007
75,140,20111008
75,140,20111009
75,140,20111010
75,140,20111011
75,140,20111014
75,140,20111015
75,140,20111022
75,140,20111023
75,140,20111024
75,140,20111025
75,140,20111026
75,140,20111027
75,140,20111028
75,140,20111029
75,140,20111031
75,140,20111101
75,140,20111102
75,140,20111104
75,140,20111105
75,140,20111106
75,140,20111107
75,140,20111108
75,140,20111109
75,140,20111110
75,140,20111111
75,140,20111112
75,140,20111114
75,140,20111115
75,140,20111117
75,140,20111118
75,140,20111121
75,140,20111122
75,140,20111129
75,140,20111207
75,140,20111209
75,140,20111210
75,140,20111211
75,140,20111212
75,140,20111213
75,140,20111214
75,140,20111215
75,140,20111216
75,140,20111217
75,140,20111225
75,140,20120115
75,140,20120116
75,140,20120117
75,140,20120118
75,140,20120120
75,140,20120121
75,140,20120122
75,140,20120123
75,140,20120125
75,140,20120126
75,140,20120128
75,140,20120130
75,140,20120201
75,140,20120202
75,140,20120204
75,140,20120205
75,140,20120206
75,140,20120207
75,140,20120209
75,140,20120210
75,140,20120211
75,140,20120213
75,140,20120215
75,140,20120216
75,140,20120217
75,140,20120220
75,140,20120224
75,140,20120225
75,140,20120227
75,140,20120228
75,140,20120229
75,140,20120302
75,140,20120305
75,140,20120307
75,140,20120308
75,140,20120319
75,140,20120320
75,140,20120330
75,140,20120404
75,140,20120410
75,140,20120414
75,140,20120415
75,140,20120418
75,140,20120421
75,140,20120422
75,140,20120423
75,140,20120424
75,140,20120429
75,140,20120430
75,140,20120501
75,140,20120503
75,140,20120504
75,140,20120509
75,172,20111118
75,172,20111119
75,172,20111130
75,172,20111201
75,172,20111211
75,172,20120116
75,172,20120122
75,172,20120124
75,172,20120205
75,172,20120218
75,172,20120225
75,172,20120403
75,172,20120405
75,172,20120406
75,184,20110829
76,77,20110830
76,77,20110902
76,77,20110909
76,77,20110923
76,77,20110930
76,77,20111215
76,77,20120411
76,77,20120510
76,77,20120511
76,182,20120224
76,182,20120401
76,182,20120505
76,182,20120506
77,21,20120320
77,21,20120321
77,21,20120322
77,21,20120323
77,21,20120405
77,21,20120407
77,21,20120408
77,21,20120425
77,21,20120427
77,21,20120429
77,21,20120430
77,21,20120501
77,21,20120502
77,21,20120503
77,21,20120505
77,21,20120506
77,28,20120221
77,28,20120328
77,28,20120511
77,76,20110830
77,76,20110902
77,76,20110909
77,76,20110923
77,76,20110930
77,76,20120318
77,76,20120411
77,76,20120426
77,76,20120429
77,76,20120511
77,132,20111208
77,132,20111209
77,132,20120223
78,18,20120203
78,18,20120205
78,18,20120206
78,18,20120210
78,18,20120211
78,18,20120217
78,18,20120224
78,18,20120225
78,18,20120303
78,18,20120306
78,18,20120307
78,18,20120324
78,18,20120325
78,18,20120413
78,18,20120421
78,116,20110902
78,116,20110903
78,143,20110903
78,143,20110906
78,143,20110909
78,143,20110915
78,143,20110916
78,143,20110917
78,143,20110920
78,143,20110921
78,143,20110922
78,143,20110923
78,143,20110924
78,143,20110925
78,143,20110927
78,143,20110929
78,143,20110930
78,143,20111001
78,143,20111002
78,143,20111003
78,143,20111004
78,143,20111005
78,143,20111006
78,143,20111008
78,143,20111010
78,143,20111011
78,143,20111012
78,143,20111013
78,143,20111014
78,143,20111015
78,143,20111016
78,143,20111017
78,143,20111018
78,143,20111019
78,143,20111020
78,143,20111021
78,143,20111022
78,143,20111023
78,143,20111024
78,143,20111027
78,143,20111028
78,143,20111029
78,143,20111030
78,143,20111031
78,143,20111103
78,143,20111105
78,143,20111106
78,143,20111107
78,143,20111108
78,143,20111109
78,143,20111110
78,143,20111111
78,143,20111112
78,143,20111115
78,143,20111116
78,143,20111117
78,143,20111118
78,143,20111119
78,143,20111120
78,143,20111122
78,143,20111123
78,143,20111124
78,143,20111125
78,143,20111126
78,143,20111127
78,143,20111128
78,143,20111129
78,143,20111130
78,143,20111201
78,143,20111203
78,143,20111204
78,143,20111205
78,143,20111206
78,143,20111207
78,143,20111208
78,143,20111209
78,143,20111210
78,143,20111211
78,143,20111212
78,143,20111213
78,143,20111214
78,143,20111215
78,143,20111216
78,143,20111220
78,143,20111221
78,143,20111222
78,143,20111224
78,143,20111226
78,143,20111227
78,143,20111228
78,143,20111229
78,143,20111230
78,143,20111231
78,143,20120101
78,143,20120102
78,143,20120104
78,143,20120106
78,143,20120107
78,143,20120108
78,143,20120109
78,143,20120112
78,143,20120113
78,143,20120114
78,143,20120117
78,143,20120118
78,143,20120119
78,143,20120120
78,143,20120122
78,143,20120123
78,143,20120124
78,143,20120201
78,143,20120202
78,143,20120203
78,143,20120204
78,143,20120205
78,143,20120206
78,143,20120207
78,143,20120208
78,143,20120209
78,143,20120210
78,143,20120211
78,143,20120212
78,143,20120213
78,143,20120214
78,143,20120216
78,143,20120217
78,143,20120219
78,143,20120220
78,143,20120221
78,143,20120223
78,143,20120224
78,143,20120225
78,143,20120226
78,143,20120227
78,143,20120228
78,143,20120229
78,143,20120301
78,143,20120302
78,143,20120303
78,143,20120304
78,143,20120305
78,143,20120306
78,143,20120307
78,143,20120308
78,143,20120309
78,143,20120318
78,143,20120319
78,143,20120320
78,143,20120321
78,143,20120322
78,143,20120323
78,143,20120324
78,143,20120325
78,143,20120326
78,143,20120327
78,143,20120329
78,143,20120330
78,143,20120401
78,143,20120402
78,143,20120403
78,143,20120404
78,143,20120405
78,143,20120408
78,143,20120409
78,143,20120410
78,143,20120411
78,143,20120412
78,143,20120413
78,143,20120417
78,143,20120419
78,143,20120420
78,143,20120421
78,143,20120422
78,143,20120423
78,143,20120424
78,143,20120425
78,143,20120426
78,143,20120427
78,143,20120428
78,143,20120429
78,143,20120430
78,143,20120501
78,143,20120502
78,143,20120504
78,143,20120505
78,143,20120506
78,143,20120507
78,143,20120509
78,143,20120511
78,143,20120512
79,40,20110830
79,40,20110831
79,40,20110906
79,40,20110926
79,123,20110904
79,123,20110918
79,154,20111206
79,189,20110824
80,36,20110822
80,36,20110828
80,36,20110917
80,36,20111005
80,36,20111006
80,36,20111013
80,36,20111020
80,36,20111021
80,36,20111119
80,36,20111225
80,36,20120117
80,37,20110822
80,37,20110823
80,37,20110824
80,37,20110825
80,37,20110826
80,37,20110827
80,37,20110830
80,37,20110901
80,37,20110902
80,37,20110903
80,37,20110906
80,37,20110907
80,37,20110908
80,37,20110909
80,37,20110912
80,37,20110913
80,37,20110918
80,37,20110920
80,37,20110921
80,37,20110922
80,37,20110927
80,37,20110928
80,37,20111005
80,37,20111006
80,37,20111008
80,37,20111014
80,37,20111015
80,37,20111016
80,37,20111020
80,37,20111022
80,37,20111028
80,37,20111029
80,37,20111030
80,37,20111101
80,37,20111102
80,37,20111104
80,37,20111109
80,37,20111116
80,37,20111117
80,37,20111122
80,37,20111123
80,37,20111127
80,37,20111203
80,37,20111205
80,37,20111207
80,37,20111209
80,37,20111210
80,37,20111211
80,37,20111216
80,37,20111217
80,37,20120113
80,37,20120114
80,37,20120115
80,37,20120117
80,37,20120122
80,37,20120123
80,37,20120126
80,37,20120127
80,37,20120129
80,37,20120130
80,37,20120202
80,37,20120203
80,37,20120210
80,37,20120212
80,37,20120213
80,37,20120214
80,37,20120216
80,37,20120217
80,37,20120301
80,37,20120302
80,37,20120304
80,37,20120305
80,37,20120306
80,37,20120320
80,37,20120322
80,37,20120324
80,37,20120325
80,37,20120326
80,37,20120327
80,37,20120330
80,37,20120403
80,37,20120405
80,37,20120414
80,37,20120415
80,37,20120416
80,37,20120421
80,37,20120503
80,37,20120511
80,37,20120512
80,122,20110822
80,187,20110822
81,20,20120423
81,20,20120505
81,32,20120131
81,32,20120201
81,32,20120206
81,32,20120207
81,32,20120208
81,32,20120210
81,32,20120211
81,32,20120213
81,32,20120215
81,32,20120216
81,32,20120217
81,32,20120218
81,32,20120220
81,32,20120221
81,32,20120222
81,32,20120223
81,32,20120224
81,32,20120226
81,32,20120228
81,32,20120301
81,32,20120304
81,32,20120305
81,32,20120306
81,32,20120307
81,32,20120308
81,32,20120309
81,32,20120312
81,32,20120316
81,32,20120318
81,32,20120319
81,32,20120320
81,32,20120321
81,32,20120322
81,32,20120323
81,32,20120324
81,32,20120325
81,32,20120326
81,32,20120327
81,32,20120328
81,32,20120330
81,32,20120403
81,32,20120404
81,32,20120408
81,32,20120409
81,32,20120410
81,32,20120412
81,32,20120413
81,32,20120414
81,32,20120417
81,32,20120420
81,32,20120423
81,32,20120426
81,32,20120427
81,32,20120428
81,32,20120501
81,32,20120502
81,32,20120503
81,32,20120504
82,12,20110907
82,47,20110826
82,68,20110826
82,68,20110902
82,68,20110907
82,98,20120510
82,121,20120304
82,121,20120305
82,121,20120306
82,121,20120314
82,121,20120317
82,121,20120318
82,121,20120409
82,121,20120413
82,129,20111112
82,129,20111113
82,129,20120127
82,142,20110907
82,142,20110909
82,142,20111111
82,142,20111115
82,142,20111116
82,142,20111227
82,142,20111228
82,142,20120128
82,142,20120203
83,6,20110821
83,6,20110824
83,6,20110825
83,6,20110827
83,6,20110828
83,6,20110831
83,6,20110901
83,6,20110902
83,6,20110903
83,6,20110907
83,6,20110909
83,6,20110910
83,6,20110912
83,6,20110913
83,6,20110914
83,6,20110917
83,6,20110922
83,6,20110923
83,6,20110929
83,6,20110930
83,6,20111006
83,6,20111007
83,6,20111010
83,6,20111013
83,6,20111014
83,6,20111021
83,6,20111022
83,6,20111026
83,6,20111031
83,6,20111111
83,6,20111116
83,6,20111120
83,6,20111122
83,6,20111128
83,6,20111129
83,6,20111130
83,6,20111203
83,6,20111204
83,6,20111205
83,6,20111206
83,6,20111207
83,6,20111212
83,6,20111213
83,6,20111215
83,6,20120108
83,6,20120115
83,6,20120116
83,6,20120121
83,6,20120128
83,6,20120202
83,6,20120204
83,6,20120207
83,6,20120209
83,6,20120210
83,6,20120212
83,6,20120218
83,6,20120222
83,6,20120224
83,6,20120225
83,6,20120302
83,6,20120303
83,6,20120324
83,6,20120326
83,6,20120329
83,6,20120330
83,6,20120404
83,6,20120410
83,6,20120412
83,6,20120413
83,6,20120420
83,6,20120424
83,6,20120425
83,6,20120426
83,6,20120427
83,6,20120428
83,6,20120502
83,6,20120508
83,6,20120511
83,69,20110828
83,69,20110829
83,69,20110831
83,69,20110901
83,69,20110902
83,69,20110906
83,69,20110907
83,69,20110908
83,69,20110909
83,69,20110910
83,69,20110913
83,69,20110915
83,69,20110919
83,69,20110928
83,69,20111007
83,69,20111130
83,69,20111207
83,69,20111212
83,69,20111229
83,69,20120330
83,69,20120424
83,69,20120430
83,69,20120504
83,69,20120508
83,102,20111025
83,102,20120128
83,102,20120222
83,102,20120302
83,117,20110901
83,117,20110902
83,117,20110903
83,117,20110908
83,117,20110909
83,117,20110910
83,117,20110911
83,117,20110917
83,117,20110930
83,117,20111007
83,117,20111008
83,117,20111116
83,117,20120209
83,117,20120428
83,122,20110902
83,122,20110904
83,122,20110906
83,122,20110907
83,122,20110909
83,122,20110910
83,122,20110911
83,122,20110915
83,122,20110916
83,122,20110917
83,122,20110923
83,122,20110930
83,122,20111001
83,122,20111002
83,122,20111008
83,122,20111023
83,122,20111026
83,122,20111029
83,122,20111030
83,122,20111107
83,122,20120203
83,122,20120222
83,122,20120223
83,122,20120303
83,122,20120330
83,122,20120415
83,122,20120421
83,122,20120427
83,122,20120508
83,122,20120511
84,95,20110827
84,95,20110829
84,95,20110903
84,95,20110904
84,95,20120311
84,121,20111011
84,121,20111129
84,121,20120226
84,121,20120307
84,121,20120317
84,167,20120422
84,167,20120424
84,167,20120509
84,167,20120510
84,173,20111006
84,173,20111013
84,192,20120308
85,86,20110826
85,86,20120409
85,98,20111112
85,98,20111119
85,98,20111120
85,98,20111124
85,98,20111130
85,98,20111203
85,98,20111206
85,98,20111213
85,98,20120120
85,98,20120127
85,98,20120210
85,98,20120225
85,98,20120324
85,98,20120401
85,98,20120402
85,134,20120225
85,134,20120307
85,134,20120312
85,134,20120326
85,134,20120402
85,134,20120404
85,134,20120418
85,134,20120509
85,151,20110830
85,153,20110903
85,163,20110827
85,163,20110903
85,163,20110906
85,163,20110908
85,163,20110910
85,163,20110913
85,163,20110918
85,163,20110920
85,163,20110921
85,163,20110923
85,163,20110926
85,163,20110929
85,163,20111004
85,163,20111006
85,163,20111012
85,163,20111027
85,163,20111029
85,163,20111030
85,163,20111101
85,163,20111102
85,163,20111105
85,163,20111108
85,163,20111111
85,163,20111112
85,163,20111113
85,163,20111118
85,163,20111119
85,163,20111120
85,163,20111124
85,163,20111201
85,163,20111202
85,163,20111206
85,163,20111208
85,163,20111209
85,163,20111210
85,163,20111211
85,163,20111212
85,163,20111215
85,163,20111225
85,163,20120101
85,163,20120118
85,163,20120120
85,163,20120121
85,163,20120123
85,163,20120125
85,163,20120126
85,163,20120127
85,163,20120129
85,163,20120130
85,163,20120201
85,163,20120203
85,163,20120205
85,163,20120208
85,163,20120210
85,163,20120211
85,163,20120212
85,163,20120213
85,163,20120214
85,163,20120215
85,163,20120216
85,163,20120217
85,163,20120218
85,163,20120219
85,163,20120220
85,163,20120221
85,163,20120222
85,163,20120223
85,163,20120224
85,163,20120226
85,163,20120228
85,163,20120229
85,163,20120301
85,163,20120302
85,163,20120303
85,163,20120305
85,163,20120306
85,163,20120307
85,163,20120308
85,163,20120309
85,163,20120310
85,163,20120313
85,163,20120314
85,163,20120316
85,163,20120317
85,163,20120319
85,163,20120320
85,163,20120321
85,163,20120324
85,163,20120325
85,163,20120326
85,163,20120327
85,163,20120328
85,163,20120329
85,163,20120330
85,163,20120331
85,163,20120401
85,163,20120402
85,163,20120406
85,163,20120407
85,163,20120409
85,163,20120410
85,163,20120411
85,163,20120412
85,163,20120413
85,163,20120414
85,163,20120415
85,163,20120416
85,163,20120417
85,163,20120418
85,163,20120419
85,163,20120421
85,163,20120423
85,163,20120424
85,163,20120425
85,163,20120426
85,163,20120427
85,163,20120428
85,163,20120429
85,163,20120430
85,163,20120502
85,163,20120503
85,163,20120505
85,163,20120507
85,163,20120508
85,163,20120509
85,163,20120510
85,163,20120511
85,186,20120415
85,186,20120417
85,186,20120419
85,191,20110905
85,191,20110919
85,191,20110930
85,191,20111207
85,191,20111209
85,191,20111211
85,191,20111214
85,191,20120204
85,191,20120424
85,191,20120427
86,85,20111107
86,85,20120409
86,100,20110901
86,100,20110909
86,100,20110910
86,100,20111025
86,100,20111026
86,100,20111112
86,100,20111215
86,100,20120121
86,141,20111021
86,141,20111022
86,141,20111112
86,141,20120428
86,156,20120126
86,156,20120131
